방송일시,노출(분),상품명,상품군,날짜,시간,방송월,방송요일
2020-01-16 23:20:00,60.0,젠트웰 남성의류,의류,2020-01-16,23:20,1,3
2020-01-17 00:20:00,60.0,도루코,생활용품,2020-01-17,00:20,1,4
2020-01-17 01:20:00,40.0,오델로,잡화,2020-01-17,01:20,1,4
2020-01-17 06:20:00,60.0,박경호녹용활력,건강기능,2020-01-17,06:20,1,4
2020-01-17 07:20:00,60.0,크리스티나앤코,의류,2020-01-17,07:20,1,4
2020-01-17 08:20:00,60.0,레이프릴브라,속옷,2020-01-17,08:20,1,4
2020-01-17 09:20:00,60.0,마르엘라로사티,의류,2020-01-17,09:20,1,4
2020-01-17 10:20:00,60.0,참존,이미용,2020-01-17,10:20,1,4
2020-01-17 11:20:00,60.0,에버홈다지기,주방,2020-01-17,11:20,1,4
2020-01-17 12:20:00,60.0,푸마 치마 레깅스,속옷,2020-01-17,12:20,1,4
2020-01-17 13:20:00,60.0,DB운전자보험,무형,2020-01-17,13:20,1,4
2020-01-17 14:20:00,60.0,로벤탈,주방,2020-01-17,14:20,1,4
2020-01-17 15:20:00,60.0,망개떡,농수축,2020-01-17,15:20,1,4
2020-01-17 16:20:00,60.0,LA갈비,농수축,2020-01-17,16:20,1,4
2020-01-17 17:20:00,60.0,사과배혼합,농수축,2020-01-17,17:20,1,4
2020-01-17 18:20:00,60.0,조이앤피스,잡화,2020-01-17,18:20,1,4
2020-01-17 19:20:00,60.0,손질문어,농수축,2020-01-17,19:20,1,4
2020-01-17 20:20:00,60.0,K-SWISS,의류,2020-01-17,20:20,1,4
2020-01-17 21:20:00,60.0,LG통돌이세탁기,가전,2020-01-17,21:20,1,4
2020-01-17 22:20:00,60.0,일월온수매트,생활용품,2020-01-17,22:20,1,4
2020-01-17 23:20:00,60.0,여행상품,무형,2020-01-17,23:20,1,4
2020-01-18 00:20:00,60.0,여행상품2부,무형,2020-01-18,00:20,1,5
2020-01-18 01:20:00,40.0,알렉스하운드,의류,2020-01-18,01:20,1,5
2020-01-18 06:20:00,60.0,아르테사노,잡화,2020-01-18,06:20,1,5
2020-01-18 07:20:00,60.0,헤스티지 재킷,의류,2020-01-18,07:20,1,5
2020-01-18 08:20:00,60.0,네오젠,이미용,2020-01-18,08:20,1,5
2020-01-18 09:20:00,60.0,에지리프라이팬,주방,2020-01-18,09:20,1,5
2020-01-18 10:20:00,60.0,영광 모시떡,농수축,2020-01-18,10:20,1,5
2020-01-18 11:20:00,80.0,대동모피,의류,2020-01-18,11:20,1,5
2020-01-18 12:40:00,60.0,명품잡화,잡화,2020-01-18,12:40,1,5
2020-01-18 13:40:00,80.0,네오젠마스카라,이미용,2020-01-18,13:40,1,5
2020-01-18 15:00:00,60.0,한일믹서기,주방,2020-01-18,15:00,1,5
2020-01-18 16:00:00,60.0,LA갈비,농수축,2020-01-18,16:00,1,5
2020-01-18 17:00:00,60.0,영산포 숙성 홍어회,농수축,2020-01-18,17:00,1,5
2020-01-18 18:00:00,20.0,정보방송,무형,2020-01-18,18:00,1,5
2020-01-18 18:20:00,60.0,여행상품,무형,2020-01-18,18:20,1,5
2020-01-18 19:20:00,60.0,여행상품2부,무형,2020-01-18,19:20,1,5
2020-01-18 20:20:00,60.0,보닌남성기초,이미용,2020-01-18,20:20,1,5
2020-01-18 21:20:00,60.0,LGTV,가전,2020-01-18,21:20,1,5
2020-01-18 22:20:00,60.0,손질갑오징어,농수축,2020-01-18,22:20,1,5
2020-01-18 23:20:00,60.0,여행상품,무형,2020-01-18,23:20,1,5
2020-01-19 00:20:00,60.0,여행상품2부,무형,2020-01-19,00:20,1,6
2020-01-19 01:20:00,40.0,브루마스,잡화,2020-01-19,01:20,1,6
2020-01-19 06:20:00,60.0,어성초샴푸,이미용,2020-01-19,06:20,1,6
2020-01-19 07:20:00,60.0,메디아글램,잡화,2020-01-19,07:20,1,6
2020-01-19 08:20:00,60.0,섬유유연제,생활용품,2020-01-19,08:20,1,6
2020-01-19 09:20:00,60.0,참존,이미용,2020-01-19,09:20,1,6
2020-01-19 10:20:00,60.0,LG통돌이세탁기,가전,2020-01-19,10:20,1,6
2020-01-19 11:20:00,60.0,램프쿡,주방,2020-01-19,11:20,1,6
2020-01-19 12:20:00,60.0,대동모피,의류,2020-01-19,12:20,1,6
2020-01-19 13:20:00,60.0,레이프릴속옷,속옷,2020-01-19,13:20,1,6
2020-01-19 14:20:00,60.0,현대해상운전자보험,무형,2020-01-19,14:20,1,6
2020-01-19 15:20:00,60.0,LA갈비,농수축,2020-01-19,15:20,1,6
2020-01-19 16:20:00,60.0,궁중손질새우,농수축,2020-01-19,16:20,1,6
2020-01-19 17:20:00,60.0,노비타비데,생활용품,2020-01-19,17:20,1,6
2020-01-19 18:20:00,60.0,여행상품,무형,2020-01-19,18:20,1,6
2020-01-19 19:20:00,60.0,여행상품2부,무형,2020-01-19,19:20,1,6
2020-01-19 20:20:00,60.0,현대정수기,무형,2020-01-19,20:20,1,6
2020-01-19 21:20:00,60.0,LG냉장고,가전,2020-01-19,21:20,1,6
2020-01-19 22:20:00,60.0,쿠쿠 압력밥솥,주방,2020-01-19,22:20,1,6
2020-01-19 23:20:00,60.0,코몽트상의,의류,2020-01-19,23:20,1,6
2020-01-20 00:20:00,60.0,라쉬반,속옷,2020-01-20,00:20,1,0
2020-01-20 01:20:00,40.0,푸마브라탑,속옷,2020-01-20,01:20,1,0
2020-01-20 06:20:00,60.0,트리트먼트,이미용,2020-01-20,06:20,1,0
2020-01-20 07:20:00,60.0,아르테사노,잡화,2020-01-20,07:20,1,0
2020-01-20 08:20:00,60.0,뱅네프비누,이미용,2020-01-20,08:20,1,0
2020-01-20 09:20:00,60.0,쿠쿠 압력밥솥,주방,2020-01-20,09:20,1,0
2020-01-20 10:20:00,60.0,한우한판,농수축,2020-01-20,10:20,1,0
2020-01-20 11:20:00,60.0,헤스티지 재킷,의류,2020-01-20,11:20,1,0
2020-01-20 12:20:00,60.0,완도 활전복,농수축,2020-01-20,12:20,1,0
2020-01-20 13:20:00,60.0,프리지아헤어컬러,이미용,2020-01-20,13:20,1,0
2020-01-20 14:20:00,60.0,섬유유연제,생활용품,2020-01-20,14:20,1,0
2020-01-20 15:20:00,60.0,사과배혼합,농수축,2020-01-20,15:20,1,0
2020-01-20 16:20:00,60.0,궁중손질새우,농수축,2020-01-20,16:20,1,0
2020-01-20 17:20:00,60.0,LA갈비,농수축,2020-01-20,17:20,1,0
2020-01-20 18:20:00,60.0,램프쿡,주방,2020-01-20,18:20,1,0
2020-01-20 19:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-01-20,19:20,1,0
2020-01-20 20:20:00,60.0,대동모피,의류,2020-01-20,20:20,1,0
2020-01-20 21:20:00,60.0,영산포 숙성 홍어회,농수축,2020-01-20,21:20,1,0
2020-01-20 22:20:00,60.0,고창 고구마,농수축,2020-01-20,22:20,1,0
2020-01-20 23:20:00,60.0,넥센타이어,무형,2020-01-20,23:20,1,0
2020-01-21 00:20:00,60.0,유귀열소한마리찜,농수축,2020-01-21,00:20,1,1
2020-01-21 01:20:00,40.0,바디프랜드안마의자,무형,2020-01-21,01:20,1,1
2020-01-21 06:20:00,60.0,니봇밥솥,생활용품,2020-01-21,06:20,1,1
2020-01-21 07:20:00,60.0,종근당유산균,건강기능,2020-01-21,07:20,1,1
2020-01-21 08:20:00,60.0,실바트냄비,주방,2020-01-21,08:20,1,1
2020-01-21 09:20:00,60.0,보닌남성기초,이미용,2020-01-21,09:20,1,1
2020-01-21 10:20:00,60.0,영광 모시떡,농수축,2020-01-21,10:20,1,1
2020-01-21 11:20:00,60.0,해피콜후라이팬,주방,2020-01-21,11:20,1,1
2020-01-21 12:20:00,60.0,현대해상운전자보험,무형,2020-01-21,12:20,1,1
2020-01-21 13:20:00,60.0,종근당유산균,건강기능,2020-01-21,13:20,1,1
2020-01-21 14:20:00,60.0,제주레드향,농수축,2020-01-21,14:20,1,1
2020-01-21 15:20:00,60.0,한일믹서기,주방,2020-01-21,15:20,1,1
2020-01-21 16:20:00,60.0,한만두,농수축,2020-01-21,16:20,1,1
2020-01-21 17:20:00,60.0,참존,이미용,2020-01-21,17:20,1,1
2020-01-21 18:20:00,80.0,종근당유산균,건강기능,2020-01-21,18:20,1,1
2020-01-21 19:40:00,40.0,용대리 황태,농수축,2020-01-21,19:40,1,1
2020-01-21 20:20:00,60.0,트래커메이트,잡화,2020-01-21,20:20,1,1
2020-01-21 21:20:00,60.0,이종임갈비찜,농수축,2020-01-21,21:20,1,1
2020-01-21 22:20:00,60.0,종근당유산균,건강기능,2020-01-21,22:20,1,1
2020-01-21 23:20:00,60.0,갈란테,잡화,2020-01-21,23:20,1,1
2020-01-22 00:20:00,60.0,삼성암보험,무형,2020-01-22,00:20,1,2
2020-01-22 01:20:00,40.0,조이앤피스,잡화,2020-01-22,01:20,1,2
2020-01-22 06:20:00,60.0,스튜디오럭스,의류,2020-01-22,06:20,1,2
2020-01-22 07:20:00,60.0,박경호녹용활력,건강기능,2020-01-22,07:20,1,2
2020-01-22 08:20:00,60.0,마르엘라로사티,의류,2020-01-22,08:20,1,2
2020-01-22 09:20:00,60.0,참존,이미용,2020-01-22,09:20,1,2
2020-01-22 10:20:00,60.0,명품잡화,잡화,2020-01-22,10:20,1,2
2020-01-22 11:20:00,60.0,들깨탕,농수축,2020-01-22,11:20,1,2
2020-01-22 12:20:00,60.0,완도 활전복,농수축,2020-01-22,12:20,1,2
2020-01-22 13:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-01-22,13:20,1,2
2020-01-22 14:20:00,60.0,대동모피,의류,2020-01-22,14:20,1,2
2020-01-22 15:20:00,60.0,이종임갈비찜,농수축,2020-01-22,15:20,1,2
2020-01-22 16:20:00,60.0,파뷔에 후라이팬,주방,2020-01-22,16:20,1,2
2020-01-22 17:20:00,60.0,손질갑오징어,농수축,2020-01-22,17:20,1,2
2020-01-22 18:20:00,80.0,도가니탕,농수축,2020-01-22,18:20,1,2
2020-01-22 19:40:00,40.0,보루네오가구,가구,2020-01-22,19:40,1,2
2020-01-22 20:20:00,60.0,손질문어,농수축,2020-01-22,20:20,1,2
2020-01-22 21:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-01-22,21:20,1,2
2020-01-22 22:20:00,60.0,DB운전자보험,무형,2020-01-22,22:20,1,2
2020-01-22 23:20:00,60.0,브루마스,잡화,2020-01-22,23:20,1,2
2020-01-23 00:20:00,60.0,라클라우드매트리스,생활용품,2020-01-23,00:20,1,3
2020-01-23 01:20:00,40.0,나이포발마사지기,생활용품,2020-01-23,01:20,1,3
2020-01-23 06:20:00,60.0,크리스티나앤코,의류,2020-01-23,06:20,1,3
2020-01-23 07:20:00,60.0,코몽트상의,의류,2020-01-23,07:20,1,3
2020-01-23 08:20:00,60.0,네오젠,이미용,2020-01-23,08:20,1,3
2020-01-23 09:20:00,60.0,레이프릴브라,속옷,2020-01-23,09:20,1,3
2020-01-23 10:20:00,60.0,실크테라피,이미용,2020-01-23,10:20,1,3
2020-01-23 11:20:00,60.0,아가타,잡화,2020-01-23,11:20,1,3
2020-01-23 12:20:00,60.0,삼성암보험,무형,2020-01-23,12:20,1,3
2020-01-23 13:20:00,60.0,대동모피,의류,2020-01-23,13:20,1,3
2020-01-23 14:20:00,60.0,프리모폴딩선반,생활용품,2020-01-23,14:20,1,3
2020-01-23 15:20:00,60.0,레이프릴속옷,속옷,2020-01-23,15:20,1,3
2020-01-23 16:20:00,60.0,메주,농수축,2020-01-23,16:20,1,3
2020-01-23 17:20:00,60.0,헤스티지 재킷,의류,2020-01-23,17:20,1,3
2020-01-23 18:20:00,80.0,LG통돌이세탁기,가전,2020-01-23,18:20,1,3
2020-01-23 19:40:00,40.0,니봇로봇청소기,생활용품,2020-01-23,19:40,1,3
2020-01-23 20:20:00,60.0,LG냉장고,가전,2020-01-23,20:20,1,3
2020-01-23 21:20:00,60.0,쿠쿠 압력밥솥,주방,2020-01-23,21:20,1,3
2020-01-23 22:20:00,60.0,장수흙침대,가구,2020-01-23,22:20,1,3
2020-01-23 23:20:00,60.0,젠트웰 남성의류,의류,2020-01-23,23:20,1,3
2020-01-24 00:20:00,60.0,루시헨느란쥬,속옷,2020-01-24,00:20,1,4
2020-01-24 01:20:00,40.0,현대캐피탈,무형,2020-01-24,01:20,1,4
2020-01-24 06:20:00,60.0,갈란테,잡화,2020-01-24,06:20,1,4
2020-01-24 07:20:00,60.0,숀리릴렉스코어,생활용품,2020-01-24,07:20,1,4
2020-01-24 08:20:00,60.0,아키속옷,속옷,2020-01-24,08:20,1,4
2020-01-24 09:20:00,60.0,헤스티지패션,의류,2020-01-24,09:20,1,4
2020-01-24 10:20:00,60.0,명품잡화,잡화,2020-01-24,10:20,1,4
2020-01-24 11:20:00,60.0,삼성냉장고,가전,2020-01-24,11:20,1,4
2020-01-24 12:20:00,60.0,고데롤플러스,이미용,2020-01-24,12:20,1,4
2020-01-24 13:20:00,60.0,참존,이미용,2020-01-24,13:20,1,4
2020-01-24 14:20:00,60.0,리복,속옷,2020-01-24,14:20,1,4
2020-01-24 15:20:00,60.0,JM마스크,생활용품,2020-01-24,15:20,1,4
2020-01-24 16:20:00,60.0,매직쉐프전자레인지,주방,2020-01-24,16:20,1,4
2020-01-24 17:20:00,60.0,엔엔에프 패션,의류,2020-01-24,17:20,1,4
2020-01-24 18:20:00,80.0,고창 고구마,농수축,2020-01-24,18:20,1,4
2020-01-24 19:40:00,40.0,노비타비데,생활용품,2020-01-24,19:40,1,4
2020-01-24 20:20:00,60.0,신일무선청소기,가전,2020-01-24,20:20,1,4
2020-01-24 21:20:00,60.0,대동모피,의류,2020-01-24,21:20,1,4
2020-01-24 22:20:00,60.0,라쉬반,속옷,2020-01-24,22:20,1,4
2020-01-24 23:20:00,60.0,예다함상조,무형,2020-01-24,23:20,1,4
2020-01-25 00:20:00,60.0,동양생명암보험,무형,2020-01-25,00:20,1,5
2020-01-25 01:20:00,40.0,오즈페토 슬립온,잡화,2020-01-25,01:20,1,5
2020-01-25 06:20:00,60.0,어성초샴푸,이미용,2020-01-25,06:20,1,5
2020-01-25 07:20:00,60.0,IH가마솥,주방,2020-01-25,07:20,1,5
2020-01-25 08:20:00,60.0,아르테사노,잡화,2020-01-25,08:20,1,5
2020-01-25 09:20:00,60.0,니봇로봇청소기,생활용품,2020-01-25,09:20,1,5
2020-01-25 10:20:00,80.0,메주,농수축,2020-01-25,10:20,1,5
2020-01-25 11:40:00,60.0,쿠쿠 압력밥솥,주방,2020-01-25,11:40,1,5
2020-01-25 12:40:00,60.0,LG샤프란,생활용품,2020-01-25,12:40,1,5
2020-01-25 13:40:00,80.0,레이프릴속옷,속옷,2020-01-25,13:40,1,5
2020-01-25 15:00:00,60.0,삼육두유세트,건강기능,2020-01-25,15:00,1,5
2020-01-25 16:00:00,60.0,대동모피,의류,2020-01-25,16:00,1,5
2020-01-25 17:00:00,60.0,양구시래기,농수축,2020-01-25,17:00,1,5
2020-01-25 18:00:00,20.0,정보방송,무형,2020-01-25,18:00,1,5
2020-01-25 18:20:00,60.0,동양생명암보험,무형,2020-01-25,18:20,1,5
2020-01-25 19:20:00,60.0,조이앤피스,잡화,2020-01-25,19:20,1,5
2020-01-25 20:20:00,60.0,푸마드로즈,속옷,2020-01-25,20:20,1,5
2020-01-25 21:20:00,60.0,LG냉장고,가전,2020-01-25,21:20,1,5
2020-01-25 22:20:00,60.0,LGTV,가전,2020-01-25,22:20,1,5
2020-01-25 23:20:00,60.0,프리드라이프,무형,2020-01-25,23:20,1,5
2020-01-26 00:20:00,60.0,루시헨느란쥬,속옷,2020-01-26,00:20,1,6
2020-01-26 01:20:00,40.0,뉴웨이브러쉬,이미용,2020-01-26,01:20,1,6
2020-01-26 06:20:00,60.0,석류즙,건강기능,2020-01-26,06:20,1,6
2020-01-26 07:20:00,60.0,티포트,주방,2020-01-26,07:20,1,6
2020-01-26 08:20:00,60.0,보닌남성기초,이미용,2020-01-26,08:20,1,6
2020-01-26 09:20:00,60.0,대동모피,의류,2020-01-26,09:20,1,6
2020-01-26 10:20:00,60.0,코치,잡화,2020-01-26,10:20,1,6
2020-01-26 11:20:00,60.0,네오젠,이미용,2020-01-26,11:20,1,6
2020-01-26 12:20:00,60.0,램프쿡,주방,2020-01-26,12:20,1,6
2020-01-26 13:20:00,60.0,헤드레깅스,속옷,2020-01-26,13:20,1,6
2020-01-26 14:20:00,60.0,현대해상운전자보험,무형,2020-01-26,14:20,1,6
2020-01-26 15:20:00,60.0,대동모피,의류,2020-01-26,15:20,1,6
2020-01-26 16:20:00,60.0,연세두유,건강기능,2020-01-26,16:20,1,6
2020-01-26 17:20:00,60.0,영산포 숙성 홍어회,농수축,2020-01-26,17:20,1,6
2020-01-26 18:20:00,60.0,음식물처리기,무형,2020-01-26,18:20,1,6
2020-01-26 19:20:00,60.0,아이러너렌탈,무형,2020-01-26,19:20,1,6
2020-01-26 20:20:00,60.0,노비타비데,생활용품,2020-01-26,20:20,1,6
2020-01-26 21:20:00,60.0,LG통돌이세탁기,가전,2020-01-26,21:20,1,6
2020-01-26 22:20:00,60.0,손질문어,농수축,2020-01-26,22:20,1,6
2020-01-26 23:20:00,60.0,일월매트,생활용품,2020-01-26,23:20,1,6
2020-01-27 00:20:00,60.0,푸마여성속옷,속옷,2020-01-27,00:20,1,0
2020-01-27 01:20:00,40.0,헤스티지 재킷,의류,2020-01-27,01:20,1,0
2020-01-27 06:20:00,60.0,디그노슈즈,잡화,2020-01-27,06:20,1,0
2020-01-27 07:20:00,60.0,자바스칫솔살균기,생활용품,2020-01-27,07:20,1,0
2020-01-27 08:20:00,60.0,대동모피,의류,2020-01-27,08:20,1,0
2020-01-27 09:20:00,60.0,아르테사노,잡화,2020-01-27,09:20,1,0
2020-01-27 10:20:00,60.0,크리스티나앤코,의류,2020-01-27,10:20,1,0
2020-01-27 11:20:00,60.0,실크테라피,이미용,2020-01-27,11:20,1,0
2020-01-27 12:20:00,60.0,DB운전자보험,무형,2020-01-27,12:20,1,0
2020-01-27 13:20:00,60.0,삼육두유세트,건강기능,2020-01-27,13:20,1,0
2020-01-27 14:20:00,60.0,아키속옷,속옷,2020-01-27,14:20,1,0
2020-01-27 15:20:00,60.0,프리지아헤어컬러,이미용,2020-01-27,15:20,1,0
2020-01-27 16:20:00,60.0,대동모피,의류,2020-01-27,16:20,1,0
2020-01-27 17:20:00,60.0,현대정수기,무형,2020-01-27,17:20,1,0
2020-01-27 18:20:00,60.0,오뚜기만두,농수축,2020-01-27,18:20,1,0
2020-01-27 19:20:00,60.0,참존,이미용,2020-01-27,19:20,1,0
2020-01-27 20:20:00,60.0,트래커메이트,잡화,2020-01-27,20:20,1,0
2020-01-27 21:20:00,60.0,삼성암보험,무형,2020-01-27,21:20,1,0
2020-01-27 22:20:00,60.0,쿠쿠 압력밥솥,주방,2020-01-27,22:20,1,0
2020-01-27 23:20:00,60.0,일월매트,생활용품,2020-01-27,23:20,1,0
2020-01-28 00:20:00,60.0,팔로모매트리스,무형,2020-01-28,00:20,1,1
2020-01-28 01:20:00,40.0,속눈썹,이미용,2020-01-28,01:20,1,1
2020-01-28 06:20:00,60.0,퀸즈모가발,이미용,2020-01-28,06:20,1,1
2020-01-28 07:20:00,60.0,디그노슈즈,잡화,2020-01-28,07:20,1,1
2020-01-28 08:20:00,60.0,청소기,가전,2020-01-28,08:20,1,1
2020-01-28 09:20:00,60.0,램프쿡,주방,2020-01-28,09:20,1,1
2020-01-28 10:20:00,60.0,메주,농수축,2020-01-28,10:20,1,1
2020-01-28 11:20:00,60.0,헤스티지 재킷,의류,2020-01-28,11:20,1,1
2020-01-28 12:20:00,60.0,아르테사노,잡화,2020-01-28,12:20,1,1
2020-01-28 13:20:00,60.0,석류즙,건강기능,2020-01-28,13:20,1,1
2020-01-28 14:20:00,60.0,바세린마스크팩,잡화,2020-01-28,14:20,1,1
2020-01-28 15:20:00,60.0,델키생선구이오븐,주방,2020-01-28,15:20,1,1
2020-01-28 16:20:00,60.0,배윤자소곱창전골,농수축,2020-01-28,16:20,1,1
2020-01-28 17:20:00,60.0,손질통오징어,농수축,2020-01-28,17:20,1,1
2020-01-28 18:20:00,60.0,대동모피,의류,2020-01-28,18:20,1,1
2020-01-28 19:20:00,60.0,헤드남자속옷,속옷,2020-01-28,19:20,1,1
2020-01-28 20:20:00,60.0,영산포 숙성 홍어회,농수축,2020-01-28,20:20,1,1
2020-01-28 21:20:00,60.0,현대해상운전자보험,무형,2020-01-28,21:20,1,1
2020-01-28 22:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-01-28,22:20,1,1
2020-01-28 23:20:00,60.0,엘리닉마스크,생활용품,2020-01-28,23:20,1,1
2020-01-29 00:20:00,60.0,넥센타이어,무형,2020-01-29,00:20,1,2
2020-01-29 01:20:00,40.0,푸마여성속옷,속옷,2020-01-29,01:20,1,2
2020-01-29 06:20:00,60.0,닥터슈퍼루테인,건강기능,2020-01-29,06:20,1,2
2020-01-29 07:20:00,60.0,어성초샴푸,이미용,2020-01-29,07:20,1,2
2020-01-29 08:20:00,60.0,엔웰스마스크,생활용품,2020-01-29,08:20,1,2
2020-01-29 09:20:00,60.0,스튜디오럭스,의류,2020-01-29,09:20,1,2
2020-01-29 10:20:00,60.0,보닌남성기초,이미용,2020-01-29,10:20,1,2
2020-01-29 11:20:00,60.0,센스락진공포장기,주방,2020-01-29,11:20,1,2
2020-01-29 12:20:00,60.0,메디아글램,잡화,2020-01-29,12:20,1,2
2020-01-29 13:20:00,60.0,브루마스,잡화,2020-01-29,13:20,1,2
2020-01-29 14:20:00,60.0,참존,이미용,2020-01-29,14:20,1,2
2020-01-29 15:20:00,60.0,대동모피,의류,2020-01-29,15:20,1,2
2020-01-29 16:20:00,60.0,양구시래기,농수축,2020-01-29,16:20,1,2
2020-01-29 17:20:00,60.0,메주,농수축,2020-01-29,17:20,1,2
2020-01-29 18:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-01-29,18:20,1,2
2020-01-29 19:20:00,60.0,손질문어,농수축,2020-01-29,19:20,1,2
2020-01-29 20:20:00,60.0,쿠첸전기밥솥,주방,2020-01-29,20:20,1,2
2020-01-29 21:20:00,60.0,황토고구마,농수축,2020-01-29,21:20,1,2
2020-01-29 22:20:00,60.0,램프쿡,주방,2020-01-29,22:20,1,2
2020-01-29 23:20:00,60.0,삼성암보험,무형,2020-01-29,23:20,1,2
2020-01-30 00:20:00,60.0,라클라우드 매트리스,생활용품,2020-01-30,00:20,1,3
2020-01-30 01:20:00,40.0,제니하우스염색제,이미용,2020-01-30,01:20,1,3
2020-01-30 06:20:00,60.0,브루마스,잡화,2020-01-30,06:20,1,3
2020-01-30 07:20:00,60.0,쿠퍼쉐프이지퀵슬라이서,주방,2020-01-30,07:20,1,3
2020-01-30 08:20:00,60.0,프로닥스시트세제,생활용품,2020-01-30,08:20,1,3
2020-01-30 09:20:00,60.0,크리스티나앤코,의류,2020-01-30,09:20,1,3
2020-01-30 10:20:00,60.0,니봇로봇청소기,생활용품,2020-01-30,10:20,1,3
2020-01-30 11:20:00,60.0,도가니탕,농수축,2020-01-30,11:20,1,3
2020-01-30 12:20:00,60.0,동양생명암보험,무형,2020-01-30,12:20,1,3
2020-01-30 13:20:00,60.0,명품잡화,잡화,2020-01-30,13:20,1,3
2020-01-30 14:20:00,60.0,레이프릴속옷,속옷,2020-01-30,14:20,1,3
2020-01-30 15:20:00,60.0,한일믹서기,주방,2020-01-30,15:20,1,3
2020-01-30 16:20:00,60.0,제주 반건조 옥돔,농수축,2020-01-30,16:20,1,3
2020-01-30 17:20:00,60.0,캐리어공기청정기,가전,2020-01-30,17:20,1,3
2020-01-30 18:20:00,60.0,신일무선청소기,가전,2020-01-30,18:20,1,3
2020-01-30 19:20:00,30.0,엔엔에프 패션,의류,2020-01-30,19:20,1,3
2020-01-30 19:50:00,30.0,크리스티나앤코상의,의류,2020-01-30,19:50,1,3
2020-01-30 20:20:00,30.0,디베이지,의류,2020-01-30,20:20,1,3
2020-01-30 20:50:00,30.0,마르엘라로사티,의류,2020-01-30,20:50,1,3
2020-01-30 21:20:00,60.0,LG냉장고,가전,2020-01-30,21:20,1,3
2020-01-30 22:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-01-30,22:20,1,3
2020-01-30 23:20:00,60.0,캐리어공기청정기,가전,2020-01-30,23:20,1,3
2020-01-31 00:20:00,60.0,장수흙침대,가구,2020-01-31,00:20,1,4
2020-01-31 01:20:00,40.0,동양생명암보험,무형,2020-01-31,01:20,1,4
2020-01-31 06:20:00,60.0,코몽트상의,의류,2020-01-31,06:20,1,4
2020-01-31 07:20:00,60.0,아키속옷,속옷,2020-01-31,07:20,1,4
2020-01-31 08:20:00,60.0,대동모피,의류,2020-01-31,08:20,1,4
2020-01-31 09:20:00,60.0,메디아글램,잡화,2020-01-31,09:20,1,4
2020-01-31 10:20:00,60.0,에지리법랑,주방,2020-01-31,10:20,1,4
2020-01-31 11:20:00,60.0,메주,농수축,2020-01-31,11:20,1,4
2020-01-31 12:20:00,60.0,샤워기,생활용품,2020-01-31,12:20,1,4
2020-01-31 13:20:00,60.0,삼성암보험,무형,2020-01-31,13:20,1,4
2020-01-31 14:20:00,60.0,바비리스,이미용,2020-01-31,14:20,1,4
2020-01-31 15:20:00,60.0,손질갑오징어,농수축,2020-01-31,15:20,1,4
2020-01-31 16:20:00,60.0,황토고구마,농수축,2020-01-31,16:20,1,4
2020-01-31 17:20:00,60.0,양구시래기,농수축,2020-01-31,17:20,1,4
2020-01-31 18:20:00,60.0,음식물처리기,무형,2020-01-31,18:20,1,4
2020-01-31 19:20:00,60.0,동양생명암보험,무형,2020-01-31,19:20,1,4
2020-01-31 20:20:00,60.0,푸마드로즈,속옷,2020-01-31,20:20,1,4
2020-01-31 21:20:00,60.0,LGTV,가전,2020-01-31,21:20,1,4
2020-01-31 22:20:00,60.0,LG통돌이세탁기,가전,2020-01-31,22:20,1,4
2020-01-31 23:20:00,60.0,아이러너렌탈,무형,2020-01-31,23:20,1,4
2020-02-01 00:20:00,60.0,헤드레깅스,속옷,2020-02-01,00:20,2,5
2020-02-01 01:20:00,40.0,루시헨느란쥬,속옷,2020-02-01,01:20,2,5
2020-02-01 06:20:00,60.0,에코라믹 냄비세트,주방,2020-02-01,06:20,2,5
