,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
219,2020-06-03 13:00:00,,100137,200369,1세트 보국 왕팬 윈큘레이터 BKF-0F435,생활용품,69000,4436475.23411076
220,2020-06-03 13:20:00,20.0,100486,201464,AXA손해보험 운전자보험 (2020.05),무형,0,
221,2020-06-03 13:40:00,20.0,100486,201464,AXA손해보험 운전자보험 (2020.05),무형,0,
222,2020-06-03 14:00:00,20.0,100486,201464,AXA손해보험 운전자보험 (2020.05),무형,0,
223,2020-06-03 14:20:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,783163.7842766234
224,2020-06-03 14:40:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,1580800.3116516739
225,2020-06-03 15:00:00,20.0,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용,39900,2002676.3041619346
226,2020-06-03 15:20:00,20.0,100630,201938,오렐리안 풍기인견 브라탑패키지,속옷,69900,5915322.797156216
227,2020-06-03 15:40:00,20.0,100630,201938,오렐리안 풍기인견 브라탑패키지,속옷,69900,4757218.0487542655
228,2020-06-03 16:00:00,20.0,100630,201938,오렐리안 풍기인견 브라탑패키지,속옷,69900,6467495.573783339
229,2020-06-03 16:20:00,20.0,100514,201578,해초미인슬림다시마국수세트25인분,농수축,39900,4033317.2139402525
230,2020-06-03 16:40:00,20.0,100514,201578,해초미인슬림다시마국수세트25인분,농수축,39900,4036592.9856222835
231,2020-06-03 17:00:00,20.0,100514,201578,해초미인슬림다시마국수세트25인분,농수축,39900,5679086.387551943
232,2020-06-03 17:20:00,20.0,100559,201656,제스프리 골드키위 48과,농수축,40900,7014929.213521566
233,2020-06-03 17:40:00,20.0,100559,201656,제스프리 골드키위 48과,농수축,40900,5764802.425124279
234,2020-06-03 18:00:00,20.0,100559,201656,제스프리 골드키위 48과,농수축,40900,7873201.568501183
235,2020-06-03 18:20:00,20.0,100534,202430,현대렌탈케어 정수기 렌탈,무형,0,
236,2020-06-03 18:40:00,20.0,100534,202430,현대렌탈케어 정수기 렌탈,무형,0,
237,2020-06-03 19:00:00,20.0,100534,202430,현대렌탈케어 정수기 렌탈,무형,0,
238,2020-06-03 19:20:00,20.0,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용,54000,1076397.9364183384
239,2020-06-03 19:40:00,20.0,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용,54000,3397828.006435898
240,2020-06-03 20:00:00,20.0,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용,54000,5050256.229628338
241,2020-06-03 20:20:00,20.0,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,7027225.625165329
242,2020-06-03 20:40:00,20.0,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,10441382.187164102
243,2020-06-03 21:00:00,20.0,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,499900,15193291.277587842
244,2020-06-03 21:20:00,20.0,100012,200020,AAC의 별미김치 3종(v2),농수축,29900,6285289.712780443
245,2020-06-03 21:40:00,20.0,100012,200020,AAC의 별미김치 3종(v2),농수축,29900,5927516.06294146
246,2020-06-03 22:00:00,20.0,100012,200020,AAC의 별미김치 3종(v2),농수축,29900,5504482.186260588
247,2020-06-03 22:20:00,20.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,4425653.863179245
248,2020-06-03 22:40:00,20.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,4024249.8771028416
249,2020-06-03 23:00:00,20.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,5000088.721008565
250,2020-06-03 23:20:00,14.983333333333333,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷,39900,3697033.174443199
251,2020-06-03 23:35:00,15.0,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷,39900,4731484.377061402
252,2020-06-03 23:50:00,15.0,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷,39900,5989400.1971322615
253,2020-06-04 00:05:00,15.0,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷,39900,7500873.428862744
254,2020-06-04 00:20:00,20.0,100057,200143,뉴트리원 다이어트 구미 시즌2,건강기능,59000,6543685.001026025
255,2020-06-04 00:40:00,20.0,100057,200143,뉴트리원 다이어트 구미 시즌2,건강기능,59000,4636109.559840251
256,2020-06-04 01:00:00,20.0,100057,200143,뉴트리원 다이어트 구미 시즌2,건강기능,59000,5612506.7815777175
257,2020-06-04 01:20:00,20.0,100648,201969,마르조 로아벨 시어서커원피스 3종,의류,59800,12483992.823451143
258,2020-06-04 01:40:00,16.183333333333334,100648,201969,마르조 로아벨 시어서커원피스 3종,의류,59800,4570668.643614685
259,2020-06-04 02:00:00,20.0,100648,201969,마르조 로아벨 시어서커원피스 3종,의류,59800,4455541.470475407
260,2020-06-04 06:20:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,14272360.515331352
261,2020-06-04 06:40:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,4984300.627847673
262,2020-06-04 07:00:00,20.0,100647,201968,로질리 도로시 원피스 3종,의류,39800,6728614.773469791
263,2020-06-04 07:20:00,20.0,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용,39800,1467721.5880076985
264,2020-06-04 07:40:00,20.0,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용,39800,3528832.585854572
265,2020-06-04 08:00:00,20.0,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용,39800,4393242.361411422
266,2020-06-04 08:20:00,20.0,100186,200621,기라로쉬 멀티 클립온 선글라스,잡화,49000,3058951.7355162287
267,2020-06-04 08:40:00,20.0,100186,200621,기라로쉬 멀티 클립온 선글라스,잡화,49000,3932035.6505291467
268,2020-06-04 09:00:00,20.0,100186,200621,기라로쉬 멀티 클립온 선글라스,잡화,49000,4987514.189791767
269,2020-06-04 09:20:00,20.0,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용,39900,822115.9985860446
270,2020-06-04 09:40:00,20.0,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용,39900,2097592.596212346
271,2020-06-04 10:00:00,20.0,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용,39900,2531789.997779893
272,2020-06-04 10:20:00,20.0,100770,202252,에지리 스텐큐브 프라이팬,주방,179000,4686809.362977176
273,2020-06-04 10:40:00,20.0,100770,202252,에지리 스텐큐브 프라이팬,주방,179000,9356449.223692434
274,2020-06-04 11:00:00,20.0,100770,202252,에지리 스텐큐브 프라이팬,주방,179000,12484584.471564714
275,2020-06-04 11:20:00,20.0,100546,201632,국내산 반건조우럭 8팩,농수축,39900,3684726.146837869
276,2020-06-04 11:40:00,20.0,100546,201632,국내산 반건조우럭 8팩,농수축,39900,3523828.3096664436
277,2020-06-04 12:00:00,20.0,100546,201632,국내산 반건조우럭 8팩,농수축,39900,5704681.35079815
278,2020-06-04 12:20:00,20.0,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품,209000,4238952.35683953
279,2020-06-04 12:20:00,,100425,201336,프리모 5단+5단 폴딩선반,생활용품,149000,4723889.539567302
280,2020-06-04 12:20:00,,100425,201334,프리모 3단 폴딩선반,생활용품,69000,3144631.3085709587
281,2020-06-04 12:20:00,,100425,201335,프리모 5단 폴딩선반,생활용품,89000,5013569.720206988
282,2020-06-04 12:40:00,20.0,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품,209000,8947777.689279303
283,2020-06-04 12:40:00,,100425,201336,프리모 5단+5단 폴딩선반,생활용품,149000,5830198.642784293
284,2020-06-04 12:40:00,,100425,201334,프리모 3단 폴딩선반,생활용품,69000,2503102.2028000685
285,2020-06-04 12:40:00,,100425,201335,프리모 5단 폴딩선반,생활용품,89000,4372420.650103946
286,2020-06-04 13:00:00,20.0,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품,209000,12322480.51070906
287,2020-06-04 13:00:00,,100425,201336,프리모 5단+5단 폴딩선반,생활용품,149000,10269214.10428534
288,2020-06-04 13:00:00,,100425,201334,프리모 3단 폴딩선반,생활용품,69000,3415800.1809229543
289,2020-06-04 13:00:00,,100425,201335,프리모 5단 폴딩선반,생활용품,89000,5666506.548263113
290,2020-06-04 13:20:00,20.0,100445,202278,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,속옷,69900,4911951.201761619
291,2020-06-04 13:40:00,20.0,100445,202278,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,속옷,69900,3552940.7353407275
292,2020-06-04 14:00:00,20.0,100445,202278,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,속옷,69900,5090595.256983231
293,2020-06-04 14:20:00,20.0,100105,200291,지나송 로사 웨딩스타일 암막 이중커튼(중형),침구,99000,9034666.500781571
294,2020-06-04 14:20:00,,100105,200289,지나송 로사 웨딩스타일 암막 이중커튼(대형),침구,119000,9826093.29104347
295,2020-06-04 14:20:00,,100105,200292,지나송 로사 웨딩스타일 암막 이중커튼(특대형),침구,139000,10295022.860435558
296,2020-06-04 14:20:00,,100105,200290,지나송 로사 웨딩스타일 암막 이중커튼(슈퍼특대형),침구,169000,5933347.069794419
297,2020-06-04 14:40:00,20.0,100105,200291,지나송 로사 웨딩스타일 암막 이중커튼(중형),침구,99000,7823744.407903277
298,2020-06-04 14:40:00,,100105,200289,지나송 로사 웨딩스타일 암막 이중커튼(대형),침구,119000,8758774.34260919
299,2020-06-04 14:40:00,,100105,200292,지나송 로사 웨딩스타일 암막 이중커튼(특대형),침구,139000,8960339.948756367
300,2020-06-04 14:40:00,,100105,200290,지나송 로사 웨딩스타일 암막 이중커튼(슈퍼특대형),침구,169000,9105925.385370173
301,2020-06-04 15:00:00,20.0,100105,200291,지나송 로사 웨딩스타일 암막 이중커튼(중형),침구,99000,9997782.265981413
302,2020-06-04 15:00:00,,100105,200289,지나송 로사 웨딩스타일 암막 이중커튼(대형),침구,119000,12135027.692013973
303,2020-06-04 15:00:00,,100105,200292,지나송 로사 웨딩스타일 암막 이중커튼(특대형),침구,139000,13191162.56375149
304,2020-06-04 15:00:00,,100105,200290,지나송 로사 웨딩스타일 암막 이중커튼(슈퍼특대형),침구,169000,13137406.084752113
305,2020-06-04 15:20:00,20.0,100593,201813,신일써큘레이터 스탠드 블랙+블랙(SIF-PC30DCC),생활용품,248000,3133159.4703728706
306,2020-06-04 15:20:00,,100593,201817,신일써큘레이터 스탠드 화이트+화이트(PC60TPO),생활용품,248000,3133159.4703728706
307,2020-06-04 15:20:00,,100593,201811,신일써큘레이터 스탠드 블랙(SIF-PC30DCC),생활용품,139000,4232875.107316
308,2020-06-04 15:20:00,,100593,201815,신일써큘레이터 스탠드 화이트(PC60TPO),생활용품,139000,4232875.107316
309,2020-06-04 15:40:00,20.0,100593,201813,신일써큘레이터 스탠드 블랙+블랙(SIF-PC30DCC),생활용품,248000,6571502.589131443
310,2020-06-04 15:40:00,,100593,201817,신일써큘레이터 스탠드 화이트+화이트(PC60TPO),생활용품,248000,6571502.589131443
311,2020-06-04 15:40:00,,100593,201811,신일써큘레이터 스탠드 블랙(SIF-PC30DCC),생활용품,139000,5070188.065863106
312,2020-06-04 15:40:00,,100593,201815,신일써큘레이터 스탠드 화이트(PC60TPO),생활용품,139000,5070188.065863106
313,2020-06-04 16:00:00,20.0,100593,201813,신일써큘레이터 스탠드 블랙+블랙(SIF-PC30DCC),생활용품,248000,9843329.733768877
314,2020-06-04 16:00:00,,100593,201817,신일써큘레이터 스탠드 화이트+화이트(PC60TPO),생활용품,248000,9843329.733768877
315,2020-06-04 16:00:00,,100593,201811,신일써큘레이터 스탠드 블랙(SIF-PC30DCC),생활용품,139000,8044039.131988781
316,2020-06-04 16:00:00,,100593,201815,신일써큘레이터 스탠드 화이트(PC60TPO),생활용품,139000,8044039.131988781
317,2020-06-04 16:20:00,20.0,100621,201923,비비고 만두,농수축,30900,3485486.524646285
318,2020-06-04 16:40:00,20.0,100621,201923,비비고 만두,농수축,30900,3579656.038421038
319,2020-06-04 17:00:00,20.0,100621,201923,비비고 만두,농수축,30900,5490728.175091286
320,2020-06-04 17:20:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,4345095.335355983
321,2020-06-04 17:20:00,,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,4345095.335355983
322,2020-06-04 17:40:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,3368245.1926844255
323,2020-06-04 17:40:00,,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,3368245.1926844255
324,2020-06-04 18:00:00,20.0,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축,59900,4439239.701875664
325,2020-06-04 18:00:00,,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축,39900,4439239.701875664
326,2020-06-04 18:20:00,20.0,100486,201464,AXA손해보험 운전자보험 (2020.05),무형,0,
327,2020-06-04 18:40:00,20.0,100486,201464,AXA손해보험 운전자보험 (2020.05),무형,0,
328,2020-06-04 19:00:00,20.0,100486,201464,AXA손해보험 운전자보험 (2020.05),무형,0,
329,2020-06-04 19:20:00,20.0,100384,201253,보디가드 남성드로즈12종,속옷,49900,5643562.8785732435
330,2020-06-04 19:20:00,,100384,201252,보디가드 남성 트렁크8종,속옷,49900,5300299.4563160185
331,2020-06-04 19:40:00,20.0,100384,201253,보디가드 남성드로즈12종,속옷,49900,4381283.827304237
332,2020-06-04 19:40:00,,100384,201252,보디가드 남성 트렁크8종,속옷,49900,4304996.934904004
333,2020-06-04 20:00:00,20.0,100384,201253,보디가드 남성드로즈12종,속옷,49900,5376253.709593317
334,2020-06-04 20:00:00,,100384,201252,보디가드 남성 트렁크8종,속옷,49900,5106357.807919551
335,2020-06-04 20:20:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,5049921.535658382
336,2020-06-04 20:40:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,3998580.9352627746
337,2020-06-04 21:00:00,20.0,100167,200588,유귀열의 귀한 갓김치 5kg,농수축,30900,6094751.938472773
338,2020-06-04 21:20:00,20.0,100800,202364,[바다먹자] 국내산 반건조 오징어 7팩 (14미),농수축,39900,7381291.222770106
339,2020-06-04 21:40:00,20.0,100800,202364,[바다먹자] 국내산 반건조 오징어 7팩 (14미),농수축,39900,8574245.745370211
340,2020-06-04 22:00:00,10.716666666666667,100800,202364,[바다먹자] 국내산 반건조 오징어 7팩 (14미),농수축,39900,6322017.419856422
341,2020-06-04 22:20:00,20.0,100599,201882,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷,79000,11542818.369436176
342,2020-06-04 22:40:00,20.0,100599,201882,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷,79000,12609427.704279821
343,2020-06-04 23:00:00,20.0,100599,201882,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷,79000,13484339.296556853
344,2020-06-04 23:20:00,20.0,100333,201042,족선생 차콜 풋샴푸,이미용,39900,1411440.5520907652
345,2020-06-04 23:40:00,20.0,100333,201042,족선생 차콜 풋샴푸,이미용,39900,3899757.842162674
346,2020-06-05 00:00:00,20.0,100333,201042,족선생 차콜 풋샴푸,이미용,39900,4145238.080908197
347,2020-06-05 00:20:00,20.0,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형,0,
348,2020-06-05 00:40:00,20.0,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형,0,
349,2020-06-05 01:00:00,20.0,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형,0,
350,2020-06-05 01:20:00,20.0,100259,200873,블링썸 듀얼 포시즌 틴트브로우,이미용,49900,1014445.322090866
351,2020-06-05 01:40:00,16.166666666666668,100259,200873,블링썸 듀얼 포시즌 틴트브로우,이미용,49900,2257388.0647062305
352,2020-06-05 02:00:00,20.0,100259,200873,블링썸 듀얼 포시즌 틴트브로우,이미용,49900,2278267.2692145915
353,2020-06-05 06:20:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,3364460.2675362797
354,2020-06-05 06:40:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,3177043.3826249307
355,2020-06-05 07:00:00,20.0,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품,30900,4332670.381622777
356,2020-06-05 07:20:00,15.0,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷,49900,2515501.7010910306
357,2020-06-05 07:35:00,15.0,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷,49900,3441345.350545246
358,2020-06-05 07:50:00,15.0,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷,49900,4585429.015822352
359,2020-06-05 08:05:00,15.0,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷,49900,6416940.690938142
360,2020-06-05 08:20:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,5781695.33791561
361,2020-06-05 08:40:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,5234067.554578518
362,2020-06-05 09:00:00,20.0,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방,89000,6293794.661295972
363,2020-06-05 09:20:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,4611833.759587554
364,2020-06-05 09:20:00,,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,4611833.759587554
365,2020-06-05 09:40:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,4042042.838589097
366,2020-06-05 09:40:00,,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,4042042.838589097
367,2020-06-05 10:00:00,20.0,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축,40900,4647093.271617899
368,2020-06-05 10:00:00,,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축,45900,4647093.271617899
